track_id,track_name,artists,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,year
5IKz3HfzRT3EAhxCsrBqwf,7,Arctic Monkeys,58,128506,0.466,0.976,9,-4.104,0,0.105,0.00171,8.37e-06,0.0729,0.541,98.377,Rock,
1YBkXyn1nlp2SdCdsNkGtS,"All Dead, All Dead - Remastered 2011",Queen,51,189587,0.456,0.0799,F,-14.775,Major,0.0344,0.79,0.000108,0.11,0.253,88.914,Rock,
60Cohjy8lgh1jIkTpGz9S1,Goodbye Adiós,Árbol,36,211194,0.584,0.749,2,-6.155,1,0.0299,0.0102,0.0,0.102,0.577,159.956,Rock,
5xUz3xvyPPrNfnBrh9IOZa,Let There Be More Light,Pink Floyd,46,336727,0.158,0.615,0,-8.897,1,0.0367,0.689,0.861,0.153,0.303,77.238,Rock,
17Hvwi97oKipA2h6evwzdM,La Novia de Mi Mejor Amigo,Los Crazy Boys,30,145533,0.666,0.697,5,-8.182,1,0.0295,0.716,0.0,0.224,0.973,134.488,Rock,
6jtUOVRO4p09Z7E35ERRL7,Demon Fire,AC/DC,61,210360,0.521,0.881,9,-5.309,1,0.0387,4.93e-06,0.0114,0.141,0.564,160.026,Rock,
0sg2tsm1SRoCFbTCdRoJL8,Cien Años,Paté de Fuá,40,205794,0.804,0.631,5,-8.094,1,0.0371,0.162,3.85e-05,0.22,0.919,94.977,Rock,
3hXMVNjjdXnDKg1ixBu7Lj,Hangin' at Caltex,Gee Tee,25,112222,0.168,0.942,2,0.632,1,0.0548,0.0641,0.969,0.328,0.298,172.527,Rock,
0YpmF3aZXOIuyi8itZbpkp,The Zoo,Scorpions,49,330533,0.459,0.702,A,-10.109,Major,0.0937,0.0775,0.276,0.374,0.252,103.085,Rock,
3KThRpXIa6uyM9AMBpfBjM,Gündüzüm Seninle,Müzeyyen Senar,39,187750,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,Rock,
4RdJFhfLQcezwN5LsXl4qP,Love You To - Remastered 2009,The Beatles,52,179826,0.391,0.593,5,-8.999,1,0.0413,0.7,0.000249,0.0829,0.707,123.986,Rock,
2eQQ7YHhROyqSPiMrTOuum,Like a Cowboy,Randy Houser,56,262133,0.511,0.687,C#,-4.328,Major,0.0326,0.254,2.49e-06,0.108,0.172,139.995,Rock,
66QG0d49tpc9VqfZZ590Oi,Amor de Estudiante,Roberto Jordan,32,124969,0.629,0.356,1,-14.014,1,0.0311,0.844,0.353,0.228,0.779,110.622,Rock,
2Wb9ejnmy27DUTUe9YF5Ew,All Night Long (All Night) - Single Version,Lionel Richie,65,260427,0.739,0.576,C#,-12.024,Major,0.0472,0.122,0.00206,0.0482,0.78,108.81,Rock,
4Z4ATORVrIp25FqUmtBb8r,Inútil,Ultraje a Rigor,40,213973,0.607,0.793,2,-8.885,1,0.0477,0.00377,0.0,0.126,0.968,164.343,Rock,
1zWZvrk13cL8Sl3VLeG57F,T-Shirt,Thomas Rhett,69,227693,0.647,0.857,D,-5.381,Major,0.0397,0.0318,0.0,0.0212,0.771,95.996,Rock,
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono Mix,The Moody Blues,68,269107,0.195,0.483,E,-4.991,Minor,0.03,0.465,0.497,0.0686,0.173,84.71,Rock,
2IUeuG9fCgu5Ge4lpMgXaH,Suspenso Infernal,Los Baby's,28,161906,0.608,0.353,5,-15.279,1,0.0285,0.561,0.0,0.113,0.785,99.545,Rock,
7t3kukBDmQfukoaT6BywML,黒く塗りつぶせ - Live at 日本武道館'98 - Remastered 2022,Eikichi Yazawa,29,251200,0.58,0.946,10,-7.321,1,0.0578,0.000598,0.109,0.42,0.707,129.88,Rock,
25DpvTS4zsmLiVLx8Zv3N0,Dream,Imagine Dragons,61,258000,0.346,0.509,C#,-7.693,Minor,0.0514,0.674,7.97e-05,0.0685,0.115,143.437,Rock,
5rtMEQ0bYdTTLAu2INE4r2,Guerres de clocher,Québec Redneck Bluegrass Project,39,600417,0.579,0.673,4,-9.057,1,0.0621,0.875,1.76e-05,0.194,0.79,97.795,Rock,
6kUeO6JafsyfYO6hdGDOE6,Wet Rocks,Lorne Balfe,17,54240,0.339,0.481,1,-12.109,1,0.0482,0.187,0.995,0.125,0.226,116.344,Rock,
5rGvxTkDXn5lIuV7Qh2war,Pohjanmaalla,Klamydia,41,207266,0.39,0.975,7,-2.602,1,0.0373,0.00231,0.0,0.326,0.636,99.103,Rock,
7BssDn6I8fEzYms6FlkXtC,Saturday Night,The Black Moods,28,225484,0.419,0.931,8,-1.409,1,0.0416,7.88e-05,1.17e-05,0.102,0.498,93.971,Rock,
4h2jrA7MTbFNk1HK1FYdak,I'm a Believer - Alternate Mix; 2006 Remaster,The Monkees,56,170373,0.549,0.716,0,-8.387,1,0.0317,0.315,0.0,0.73,0.938,79.193,Rock,
1Bm1YppuoO7oTAJ7s0Eyma,Going Down South,The Black Keys,44,228972,0.475,0.762,11,-7.452,0,0.0391,0.0018,0.0493,0.285,0.619,113.682,Rock,
114gL99tniO1ocR4gyukNX,Another Day (revised),The Album Leaf,51,261800,0.522,0.636,C#,-9.972,Major,0.0567,0.544,0.881,0.0576,0.0388,120.031,Rock,
5ZiS8LSnCJd3zwMLkmHc2y,Albricias,Los Tukas,31,172133,0.376,0.353,9,-11.551,1,0.0314,0.621,0.0,0.145,0.616,183.75,Rock,
4Tpne06GcOdTNpWx9EHMcm,Feeling Calm,Peppa Pig,34,229467,0.607,0.16,3,-13.149,1,0.0383,0.905,1.52e-05,0.109,0.351,88.994,Rock,
0nzUmu4xYJSucNoDaxBVzz,Una Lagrima en la Mejilla - Remastered,Enrique Guzman,29,166813,0.59,0.399,0,-9.321,1,0.0322,0.774,0.0,0.106,0.811,101.579,Rock,
5fSPbm5lcwtqwXkeQQswW8,Record Year,Eric Church,69,179347,0.589,0.641,F,-8.12,Major,0.0838,0.205,0.0,0.0864,0.57,160.031,Rock,
15g66KeELSbN00rFTweCj8,I'm Five Years Ahead of My Time,The Third Bardo,31,136293,0.295,0.79,11,-5.696,0,0.0394,0.0493,2.28e-06,0.182,0.562,110.491,Rock,
5ygTySvimUjWJk9WLgMDCn,Hopeless Opus,Imagine Dragons,52,238800,0.627,0.656,D#,-6.163,Major,0.0358,0.00541,9.55e-05,0.215,0.555,140.107,Rock,
3h9T2wLTy4FEKulLDkUjlX,Storms - 2015 Remaster,Fleetwood Mac,52,330747,0.73,0.285,B,-15.103,Minor,0.0319,0.877,0.0126,0.137,0.284,107.14,Rock,
4bAQf4XtC4kCatGQckSb5q,Surfin' U.S.A. - Remastered 2001,The Beach Boys,1,148973,0.546,0.878,3,-4.526,1,0.0377,0.677,0.0,0.127,0.964,159.105,Rock,
35Vb6CUvrLrpC9JOmh5NhH,Send My Love (To Your New Lover),Adele,42,223078,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,Rock,
5nJgEnzu79g3058DY5qafR,今すぐKiss Me,LINDBERG,33,214266,0.45,0.92,4,-2.909,1,0.0739,0.0235,0.0,0.188,0.713,173.9,Rock,
7545Q9VR0txjH6yJUzo42v,Aires del Mayab,Estela Nuñez,38,194306,0.512,0.346,5,-10.235,1,0.0339,0.576,0.00288,0.268,0.49,98.601,Rock,
6Mk0xtgL6tZ7XQc9GAvobj,She's My Winona,Fall Out Boy,50,231493,0.571,0.946,F#,-4.402,Minor,0.0838,0.000826,0.001,0.398,0.651,136.069,Rock,
3ROaaA20VlIeBfvmf2gIJd,Edita V,Balkans,24,169506,0.362,0.912,6,-5.085,0,0.0448,5.36e-05,0.0,0.0489,0.444,190.024,Rock,
2o49Twc3qrNMOt8gq9W06L,Pictures Of You - Remastered,The Cure,62,448306,0.476,0.764,9,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,Rock,
7CcxUVbQ5QRwuKGwKk6nG4,Tin Pan Boy,YUNGBLUD,33,191893,0.386,0.749,2,-6.734,1,0.115,1.92e-05,6.98e-06,0.334,0.517,184.092,Rock,
2HKafPuzWaKsCzcE3zFOIX,Poetry In Motion - 1960 #2 Billboard chart hit,Johnny Tillotson,49,154466,0.485,0.706,8,-7.387,1,0.0319,0.392,0.0,0.0991,0.912,135.255,Rock,
3DelzIn0lPwX4PeOJk9zDF,It's Not My Time,3 Doors Down,59,241960,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16e-06,0.118,0.282,127.962,Rock,
4LP7DuiOJjC6fGwzIazMyr,Todavía Duele,Nelson Ned,28,207200,0.532,0.73,4,-5.994,1,0.0415,0.549,0.0,0.467,0.499,136.952,Rock,
6eD0oAyhF9DmUYDQbQN7Su,I'm in Love,The Spaceshits,28,90213,0.457,0.994,4,-4.396,1,0.0877,0.173,0.938,0.345,0.728,132.156,Rock,
4sNbnjnqIKkT16XuUtwU88,Walk On Water - Acoustic,Thirty Seconds To Mars,46,188895,0.522,0.635,7,-6.661,1,0.0303,0.199,0.0,0.0809,0.412,139.949,Rock,
5NpLeFA93egooOzqIh9jZu,El mar - Remastered,Enrique Guzman,30,179004,0.462,0.374,2,-10.694,0,0.0341,0.712,0.0,0.108,0.653,132.705,Rock,
4oxAk8QAdT1w1nOCmZwM7l,When A Woman,Gabrielle,29,192013,0.653,0.719,9,-6.262,1,0.0306,0.235,1.47e-05,0.0947,0.889,149.826,Rock,
4JKYLpDjwWQIM2ObCurZal,Herşey Bitmiştir Artık,Rana Alagöz,29,173611,0.21,0.722,2,-6.05,0,0.0652,0.673,0.00211,0.407,0.8,201.905,Rock,
0FfZBWDv7p63yj6oh2I2PS,Shattered - Remastered,The Rolling Stones,52,226800,0.734,0.952,E,-2.58,Major,0.127,0.454,5.48e-05,0.119,0.74,140.368,Rock,
5plUHYwd0hyg7EXPK2Zjr6,Wir sind immer für euch da,Böhse Onkelz,34,241000,0.328,0.875,7,-12.686,1,0.0466,0.00324,0.0,0.272,0.52,151.492,Rock,
6WM3BDXpARNZi8993iU4Yy,I'll Be Good,Jaymes Young,2,247346,0.393,0.277,7,-10.757,1,0.0314,0.7,0.0,0.0966,0.123,89.334,Rock,
7cNRqg0lbiqBaGeOlA4AEU,Up on the Roof,The Drifters,59,157173,0.693,0.29,8,-17.501,1,0.0334,0.706,1.49e-05,0.137,0.92,121.795,Rock,
1SdwywRhxTWnZdaUihMdeD,"La Plaga (Good Golly, Miss Molly)",Los Teen Tops,34,132933,0.337,0.857,2,-7.037,1,0.0662,0.188,3.22e-05,0.626,0.96,182.885,Rock,
76gRg3RyCTCijQ2La5vtns,Existência,Pense,34,192053,0.569,0.988,6,-4.261,1,0.0617,0.000154,6.49e-06,0.173,0.883,112.012,Rock,
5SevxrD3IuTyu4y3YcPrLe,Somos un corazón,Los Solitarios,29,164546,0.366,0.333,7,-12.817,1,0.0335,0.0932,2.36e-06,0.233,0.601,101.773,Rock,
52ajPhs8jo0XjmQE8WjaJu,Easier to Run - Live LP Underground Tour 2003,Linkin Park,45,202466,0.499,0.92,3,-4.723,0,0.0589,0.0714,0.0,0.116,0.315,105.018,Rock,
4UYfhV2tepj0Sl1R7MGh6k,Sonbahardan Çizgiler,Yeni Türkü,33,210800,0.568,0.23,2,-18.455,1,0.0343,0.464,2.14e-06,0.176,0.303,105.872,Rock,
2xt2piJx6jlFkjS77YiqpL,Like a Stone,Audioslave,47,293960,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,Rock,
2HaUEu0wAO5AOT0UB3i0LO,Living In A Dream,Finger Eleven,59,184773,0.534,0.922,8,-2.305,1,0.0568,0.00216,6.34e-05,0.257,0.71,98.022,Rock,
6q8AvEr7oG3tgmmtI6O2uS,Den siste mohikanen,Little Gerhard,40,174546,0.595,0.804,0,-4.511,1,0.0377,0.48,0.0,0.173,0.924,131.655,Rock,
5GqaFsy2PcaHelv3Dzf2YT,Father & Son,Lorne Balfe,20,215872,0.12,0.383,5,-13.301,1,0.0348,0.46,0.905,0.0933,0.0352,149.431,Rock,
0ESdtt9cjGZUkUbaubSrv2,Goodbye Blue Sky,Pink Floyd,61,167240,0.638,0.0811,G,-22.646,Major,0.0335,0.879,0.00315,0.314,0.0502,109.152,Rock,
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,Iron Maiden,75,252733,0.285,0.908,4,-4.601,0,0.0705,0.0318,0.00909,0.311,0.669,159.756,Rock,
6DVm8BPg3ltHIcrrNacCVe,Like You Used To,Kidnap,27,231575,0.696,0.459,5,-10.573,0,0.0287,0.117,0.495,0.0823,0.221,120.041,Rock,
0B6oBwvkyLptGexpwJVz7c,Balloon,Crumb,59,185746,0.459,0.649,1,-7.555,0,0.0295,0.000712,0.586,0.296,0.347,123.201,Rock,
7GtzkR8wcfp0hTGAitVTSF,What Kind of Magic?,Lorne Balfe,22,130410,0.383,0.441,8,-18.81,1,0.0356,0.218,0.621,0.0951,0.0822,90.793,Rock,
6mZ2qdsT57P5mL7xri7iXT,Hate to Say I Told You So (Live) [Radio Edit],The Hives,24,248395,0.371,0.935,2,-6.006,0,0.0732,0.0306,0.00011,0.863,0.487,138.458,Rock,
38qu2X35K2g1HWfaksYQ4K,"Heartbroken, In Disrepair",Dan Auerbach,58,201280,0.6,0.9,5,-8.434,0,0.0456,0.00924,0.3,0.27,0.919,77.73,Rock,
7esJti70vOf5JB2ZYdihSc,Hillbilly Deluxe,Brooks & Dunn,56,258252,0.559,0.819,G,-4.771,Major,0.0508,0.319,1.32e-06,0.581,0.566,154.93,Rock,
0Bvp54lGzbK6OueNgtiOxY,旅立ち,GReeeeN,32,261213,0.64,0.706,11,-5.345,1,0.0298,0.0269,0.0,0.0688,0.85,93.986,Rock,
3HGeJ1QGVntSTMe8FTGo4j,Triste luna (Mr. Moonlight),Los Apson,30,160266,0.599,0.378,8,-6.326,0,0.0346,0.686,2.41e-06,0.451,0.674,117.649,Rock,
6WE7jSshLCuVKoCmobVKVf,Heartbreaker - 1990 Remaster,Led Zeppelin,64,254133,0.403,0.709,A,-9.366,Major,0.0885,0.0746,0.494,0.132,0.654,97.161,Rock,
72XWsiLW8q2g8Lv0a010ha,The Great Escape,Boys Like Girls,55,206520,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934,Rock,
3hXVs6ENwTScnldprwHA9a,(Out) On Bail,C.O.F.F.I.N,24,180466,0.314,0.976,0,-4.205,1,0.138,0.000221,0.0665,0.191,0.338,89.627,Rock,
3U9Kkv90QElks0pzIgfAxw,Words Of Love,Buddy Holly,52,117213,0.626,0.453,9,-10.118,1,0.0269,0.112,0.226,0.0539,0.615,129.402,Rock,
5ILxI32iOavEkqb0w4rFby,Simple,División Minúscula,38,171760,0.461,0.74,10,-7.851,1,0.0535,0.00487,0.0,0.0824,0.712,124.347,Rock,
4baNC6PNq37xOVRqoZcNY5,My Boy,Elvis Presley,55,198853,0.387,0.534,11,-11.809,0,0.0331,0.586,0.00084,0.607,0.372,92.475,Rock,
11L6rFb9GgqE1wMeKK0Pk2,Marie-Louise,Zebulon,34,239733,0.574,0.759,2,-7.799,1,0.464,0.306,0.0,0.0475,0.835,165.519,Rock,
7afyyi8zn4FzWbcJ70F56V,Penny Lane - Remastered 2015,The Beatles,58,180520,0.679,0.592,A,-5.963,Major,0.0402,0.0964,0.0138,0.16,0.55,113.265,Rock,
1YZuigG1YcdgbfD7XJoCU5,See Emily Play,Pink Floyd,47,173800,0.456,0.711,2,-9.205,1,0.0362,0.203,6.61e-06,0.13,0.412,124.021,Rock,
4IulREhBqdT9VVjlAJkiVG,Lyckost,Eva Eastwood,24,150316,0.371,0.909,9,-5.573,1,0.0598,0.715,1.44e-06,0.304,0.869,182.788,Rock,
3Smida2eCUsLzDcmZqXEZ3,Help! - Remastered 2015,The Beatles,59,139240,0.602,0.736,B,-6.51,Minor,0.0332,0.149,0.0,0.0776,0.819,94.931,Rock,
4QhSscYz3TPLEwD6lMezvG,White Rabbit,Egypt Central,57,217786,0.49,0.887,1,-5.363,0,0.0787,0.00176,0.0,0.0564,0.598,175.975,Rock,
7zGyIkunvMO11FByE93lzZ,Mountain To Move,Nick Mulvey,60,236280,0.662,0.947,7,-6.409,1,0.0517,0.431,0.007,0.0974,0.31,110.006,Rock,
4eCOq0IQTW7uQhx0JAmAz1,T字路,Crazy Ken Band;Maki Nomiya,28,204866,0.599,0.83,0,-5.147,1,0.048,0.35,2.74e-06,0.648,0.607,114.997,Rock,
3lO1h0KPfhlXl2fSjaTcnh,La Rubia Tarada,Sumo,39,222893,0.695,0.947,4,-10.163,0,0.112,0.116,0.000396,0.683,0.4,122.365,Rock,
4Gmdm6oRVwJgsM8gYnwRoE,Tenth Avenue Freeze-Out,Bruce Springsteen,52,190467,0.702,0.777,D,-4.446,Minor,0.0347,0.482,0.0,0.0789,0.918,116.819,Rock,
3c1WpbybMEVzpwWGJ4PKQL,Berhenti Berharap,Starlit,36,215183,0.357,0.924,4,-6.677,0,0.0837,0.0251,0.000532,0.248,0.501,184.905,Rock,
05y5s9yU709Nt5uTXs3T7z,Don't Bug Me,John Lindberg Trio,22,175989,0.563,0.89,4,-7.623,1,0.0507,0.0399,1.51e-05,0.355,0.654,128.03,Rock,
1MLSapqfstkBKQHYThLere,Private Affair - 2004 Remaster,The Saints,27,125026,0.255,0.955,4,-4.835,1,0.0946,3.55e-05,0.828,0.398,0.748,188.441,Rock,
1FpCFdMV15DtYUeMuAzo7Z,Keep Dreaming,Emma Stevens,34,207880,0.312,0.338,8,-9.205,1,0.0454,0.731,0.0,0.106,0.243,170.166,Rock,
6hqt1z34Oz0OZtSfy62OFD,The Hell Song,Sum 41,66,198493,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429,Rock,
57Hk29LVcJAaGSFYQSuOKM,Zenzenzense - Original Version,RADWIMPS,45,275066,0.29,0.878,11,-2.972,1,0.137,0.000371,0.0,0.0759,0.518,189.857,Rock,
2YdPpZv37DgAaDjLYvohfm,Torn - Live,The Baseballs,26,244040,0.443,0.445,9,-9.544,1,0.0515,0.734,5.87e-06,0.669,0.351,83.398,Rock,
2Q5sHXMgubbFfiwi74FqsV,La Mesera,Mike Laure,28,175240,0.775,0.697,5,-4.354,1,0.0374,0.788,0.0,0.0683,0.974,152.183,Rock,
1hyoaoivd41SwktGKkx7rX,BE WITH YOU,GLAY,33,312693,0.512,0.865,0,-3.7,1,0.0344,0.178,0.0,0.126,0.53,129.855,Rock,
1AUP3FcXE7mpJAotmbVyoO,Sunshine,Buckcherry,27,253786,0.515,0.981,5,-3.855,1,0.0532,0.00101,0.0,0.077,0.611,145.97,Rock,
0JOw67rq2X6NDz5AJP9uIG,Hound Dog,Elvis Presley,54,133293,0.343,0.884,5,-4.123,0,0.129,0.62,0.000673,0.497,0.94,177.751,Rock,
4SOtTsuFYYlkOOvXMbroUv,Sleepwalking,All Time Low,67,187140,0.424,0.682,11,-3.194,0,0.035,0.0248,0.0,0.0918,0.58,176.014,Rock,
1swmf4hFMJYRNA8Rq9PVaW,Martha My Dear - Remastered 2009,The Beatles,55,148573,0.472,0.292,A#,-11.591,Major,0.0321,0.872,0.0007,0.128,0.824,177.624,Rock,
2r94LHyx7wZyvB6mUDgvZI,Entero O A Pedazos - Acustico,Catupecu Machu,38,306546,0.519,0.468,10,-7.287,1,0.0357,0.563,0.0,0.702,0.352,101.204,Rock,
6ckozbGmOusAnLT2LEbERy,Fight Fire With Fire - Remastered,Metallica,61,284506,0.283,0.988,0,-7.017,1,0.111,3.75e-05,0.728,0.0712,0.133,90.791,Rock,
5f8lcz6WmN77t1v01oi0ov,Resurrection,Peter Pan Speedrock,30,174000,0.43,0.98,11,-5.112,1,0.0879,0.00119,0.00475,0.101,0.577,153.411,Rock,
3sjF3ik9IkWZrBVw3IpfNs,"アイ・ラヴ・ユー,OK - Live at 東京ドーム'18 - Remastered 2022",Eikichi Yazawa,24,262079,0.603,0.582,8,-8.917,1,0.0367,0.041,0.000341,0.959,0.403,114.066,Rock,
0X5nCsCCqboEL7AbvyxGuS,Himno de Mi Corazón - Acústico en Vivo,El Bordo,41,222960,0.554,0.702,7,-10.33,1,0.0304,0.17,5.73e-05,0.986,0.359,103.984,Rock,
2bvrg7EQEr5WvhGHmJwnjm,Fue en un Café,La Tropa Loca,36,187680,0.749,0.623,4,-6.789,1,0.0307,0.684,0.0,0.075,0.842,108.053,Rock,
4j9XFRR2CFAOn4Z4eIklBP,Halloween,Misfits,3,112426,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957,108.729,Rock,
7bUiZJLSulX4L0vAdljVQK,Üryan Geldim,Cem Karaca,27,255626,0.291,0.352,2,-19.768,0,0.0441,0.123,0.00041,0.0855,0.647,94.243,Rock,
72iJsJMdTGjshAZdNJbSKU,Man Overboard,blink-182,58,166673,0.213,0.875,G,-5.854,Major,0.0532,0.00102,2.07e-05,0.0916,0.664,195.28,Rock,
7AplhK7a5xl4k1ppVLqyu5,Make Me Feel Weeeird,Together Pangea,24,157232,0.415,0.707,9,-11.272,1,0.101,0.289,0.0169,0.176,0.39,175.442,Rock,
1K9Ek8HkSOxrJvwKqTk9Fb,Keman Öğretmeni,Özdemir Erdoğan,34,198640,0.385,0.186,11,-16.196,0,0.0527,0.793,4.75e-06,0.127,0.357,102.107,Rock,
top_123,Butterfly,Crazy Town,71,216733,0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,Rock,1999
4N27l3jtsz7Bj4twhAivdo,Throw Me In The River,The Smith Street Band,29,217520,0.279,0.253,11,-7.814,1,0.0372,0.0639,0.0,0.143,0.315,168.694,Rock,
3Tsh9pjiJ5cvmuiZALdgVz,What Do You Want from Me,Pink Floyd,57,261587,0.515,0.565,E,-9.547,Major,0.0304,0.113,1.35e-05,0.122,0.374,104.378,Rock,
6EvDZVXWWz7qWEF5ZzxRuZ,My Champion,Alter Bridge,41,280746,0.505,0.947,6,-5.533,1,0.0546,1.06e-05,3.27e-06,0.374,0.551,115.993,Rock,
5Ftqkr3menj1HWm8HEEacV,Y Ahora Que,Graffiti 3X,35,259134,0.214,0.877,11,-8.206,0,0.0931,0.0289,0.000563,0.111,0.217,178.53,Rock,
1LmVvSbgKhAJo3dfGwJVmQ,戦争を知らない大人たち,My Hair is Bad,35,263480,0.323,0.831,1,-4.029,1,0.254,0.0107,0.0,0.384,0.489,204.152,Rock,
3GuC0yIbStjQPAyv5DCjCW,You're My Waterloo,The Libertines,49,259133,0.614,0.368,9,-9.352,1,0.0272,0.361,6.58e-05,0.076,0.213,86.096,Rock,
5kEBCeCA8lrYyLar9WGbhY,Sometimes,Goldmund,56,169128,0.208,0.0823,F#,-26.021,Minor,0.035,0.915,0.905,0.107,0.115,65.65,Rock,
5iVRdHAUDp3cW2I8d6czBS,Fanky,Charly García,44,284733,0.759,0.589,0,-12.313,1,0.0398,0.000566,0.62,0.0682,0.583,111.148,Rock,
5SyFWmUPpCaw09rCZs1eCi,Just a Little,The Beau Brummels,34,145506,0.591,0.611,9,-9.179,0,0.0394,0.165,3.71e-05,0.114,0.655,128.246,Rock,
0HRM12PnjG9s2Aq1v8dWJu,Iridescent (Version 2),Linkin Park,35,239706,0.584,0.692,0,-5.992,1,0.0313,0.0762,0.00122,0.0971,0.379,120.016,Rock,
4q9YY8eorYGjpjk3Zko7l9,Blood Brothers - 2015 Remaster,Iron Maiden,57,434293,0.243,0.809,4,-6.316,0,0.0479,0.0501,0.0338,0.133,0.444,182.679,Rock,
5SvqT6j5oewVF5PzTh3azs,Sana Kahit Minsan,Kamikazee,36,218613,0.361,0.93,0,-4.847,1,0.0584,0.16,0.0,0.141,0.548,102.623,Rock,
4w6PEs8WP6Uat3lQsjL5Qs,The Wind,Yusuf / Cat Stevens,44,102640,0.756,0.181,2,-18.934,1,0.0435,0.921,0.0235,0.128,0.819,115.741,Rock,
4q5CT5LUEabNmnMgaJmU20,Leah,Roy Orbison,24,160866,0.622,0.348,4,-10.334,1,0.0307,0.848,0.000212,0.064,0.424,102.527,Rock,
1DRFM6sp93e2JHv0ooKUqR,Mördar-Anders,John Wildcat,29,117506,0.711,0.811,7,-6.507,1,0.0318,0.653,5.65e-06,0.219,0.973,120.025,Rock,
3Q7ps56omB24P5ClK5Thhv,Lugares Comunes,Virus,37,192706,0.691,0.793,0,-6.507,1,0.0479,0.0937,0.00158,0.114,0.736,139.855,Rock,
6VeUyLo2bAyN7QYD4Hkybm,Eski Dostum,Flört,30,186360,0.713,0.839,4,-7.648,0,0.0544,0.00686,0.0,0.393,0.929,140.925,Rock,
32J3bDBXz2d4um5EnB5zsa,Ángel De La Mañana,Johnny Dinamo,29,191047,0.701,0.491,2,-8.29,1,0.0243,0.608,0.000207,0.0979,0.567,89.048,Rock,
2pFyqaViQHNs36eMyyn85q,"Don`t Say Motherfucker, Motherfucker",Turbonegro,29,130520,0.321,0.938,4,-3.28,0,0.0405,1.05e-05,3.02e-05,0.311,0.762,165.068,Rock,
08r5VYVdopPXFZvCkh5urw,Donde las Aguilas Se Atreven,Attaque 77,41,248040,0.574,0.477,2,-18.054,1,0.0302,0.00393,7.03e-05,0.222,0.923,145.703,Rock,
6hTlfgh8zGrpJ1ijRXxUGK,Geberiyorum - Nazım Hikmet Ran Günler Şiiri,Athena,47,172082,0.637,0.341,7,-8.72,0,0.042,0.0536,0.000654,0.125,0.515,113.065,Rock,
3yiNSC2zDueAuM0gdBzm3W,Arthur,The Red Pears,25,173892,0.378,0.763,9,-5.626,1,0.0335,0.117,0.0169,0.339,0.501,139.674,Rock,
36RRvYSUMNICOneKFv32cp,Johnny Vai A Guerra (Outra Vez),Plebe Rude,35,210560,0.506,0.768,6,-9.076,0,0.0466,0.00329,6.39e-06,0.184,0.659,93.087,Rock,
4aoN6rHl9SkAZJw8BFh4yf,Nefesim Nefesine,Zülfü Livaneli,38,338866,0.398,0.318,3,-12.283,1,0.0299,0.544,6.02e-06,0.0875,0.137,105.849,Rock,
4kLIAQN2z1Uh0NvpNgz6jF,Rock And Roll All Nite,KISS,1,175853,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,Rock,
1uc0yWeUO9sM2T9cbW2Agw,LET'S GO GARAGE,THE MODS,23,178080,0.474,0.592,11,-12.42,0,0.0542,0.000523,0.00632,0.139,0.65,98.65,Rock,
2FnHMItLWhhPIxXeRC1lCe,In Noctem,Nicholas Hooper,49,120773,0.283,0.0575,0,-29.881,0,0.0442,0.982,0.952,0.115,0.0362,63.853,Rock,
1rPKpnbB6vGtXb3p4wcNV6,Bad News Travels Fast,The Fuzztones,24,161506,0.458,0.859,7,-4.86,0,0.0337,0.453,0.00683,0.208,0.883,82.244,Rock,
6Ng999MKVY9ikd8FtGaNnz,Polaroid,Imagine Dragons,58,230013,0.424,0.603,C#,-6.832,Major,0.0495,0.514,1.84e-06,0.238,0.258,155.319,Rock,
1YPxUP9zcrvDQpX3ZCjKan,Love Me Tender,Elvis Presley,56,162066,0.454,0.0529,9,-16.253,1,0.039,0.879,0.0,0.106,0.315,112.101,Rock,
16OnvlXr3Ur4aHUiJd07rz,Sem Medo Da Escuridão,Charlie Brown Jr.;MV Bill,34,343920,0.7,0.937,10,-5.548,0,0.12,0.184,5.48e-06,0.114,0.513,112.995,Rock,
6CyJlVAEFlNdpggOLanytL,Hangin' On,Chris Young,72,185440,0.434,0.831,G#,-4.774,Major,0.0453,0.0651,0.0,0.119,0.596,156.034,Rock,
29xNJWgROhFKNJpfcqwr09,Melangkah Tanpamu,Fiersa Besari,42,251665,0.576,0.31,7,-8.866,1,0.0295,0.772,0.0,0.0848,0.427,94.904,Rock,
